review_id,year,trip_type,aspect,sentiment,score,evidence,rating
260949550,2015,solo,facility,neutral,0.5,just had enough for taxi back to Centre,3
249783266,2015,family,facility,positive,0.7,there is a parking lot,4
249783266,2015,family,facility,negative,0.3,rather dirty wash basins,4
249783266,2015,family,cultural_sensitivity,neutral,0.5,Non Hindus are banned from entry,4
249783266,2015,family,sacred_atmosphere,positive,0.8,architecture of the temple itself is very impressive,4
249783266,2015,family,environment,negative,0.3,The river itself is dirty,4
249783266,2015,family,spiritual_authenticity,positive,0.7,You feel good visiting the temple,4
544681432,2017,friends,sacred_atmosphere,negative,0.3,trash was carelessly tossed in to sacred river,5
544681432,2017,friends,spiritual_authenticity,positive,0.7,I was humbled to be allowed to witness it,5
544681432,2017,friends,cultural_sensitivity,neutral,0.5,"Not worse, not strange or bad. Just different.",5
544681432,2017,friends,environment,negative,0.4,smoke and ash from the fire swirled around me,5
257964120,2015,friends,sacred_atmosphere,positive,0.9,amazing atmosphere of a religion in action,4
257964120,2015,friends,cultural_sensitivity,positive,0.8,felt much happier knowing where I could and could not go,4
257964120,2015,friends,access_fairness,neutral,0.5,only Hindus are allowed in the Temple,4
257964120,2015,friends,facility,negative,0.3,avoid a guide,4
399994893,2016,friends,access_fairness,negative,0.3,Why would they charge you money and then not let you in?,2
399994893,2016,friends,cultural_sensitivity,negative,0.4,the temple is for Hindu's only,2
399994893,2016,friends,ritual_experience,neutral,0.5,watch cremations of bodies by the river,2
256449203,2015,friends,access_fairness,negative,0.3,If you are not Nepali or indian you won't be able to go actually inside,5
256449203,2015,friends,sacred_atmosphere,positive,0.7,surrounding area is very interesting,5
123744230,2012,unknown,sacred_atmosphere,positive,1.0,perfect beautiful temple,5
338511249,2016,solo,spiritual_authenticity,positive,0.7,see not only a temple but some of the local traditions,5
338511249,2016,solo,sacred_atmosphere,positive,0.6,Popular with locals,5
835154563,2022,unknown,sacred_atmosphere,neutral,0.5,"funeral Ghats were very interesting, but it felt a little weird",4
835154563,2022,unknown,access_fairness,negative,0.3,only Hindu's are allowed inside. This was a bit disappointing given it costs USD$10 to enter,4
302020059,2015,friends,facility,negative,0.3,there need to be more cleanliness and more signage for guidance,4
299776260,2015,couples,sacred_atmosphere,positive,0.9,an atmosphere you wont find anywhere else,4
299776260,2015,couples,spiritual_authenticity,positive,0.8,law of nature and culture of the Indian people in Nepal,4
190556884,2014,solo,access_fairness,negative,0.3,Admission is a steep NRP 1000 for non-SAARC tourists,3
190556884,2014,solo,cultural_sensitivity,negative,0.4,felt noticeably more conspicuous,3
190556884,2014,solo,ritual_experience,positive,0.6,it was interesting to witness,3
190556884,2014,solo,sacred_atmosphere,negative,0.4,did not find the people friendly,3
527720699,2017,couples,facility,negative,0.3,upkeep and maintenance does not really tell so,3
527720699,2017,couples,service,positive,0.7,engage a knowledgeable person,3
527720699,2017,couples,ritual_experience,positive,0.8,Rudra Abishey is also very famous here,3
527720699,2017,couples,spiritual_authenticity,positive,0.9,definitely feel the raw energy in the place,3
238957563,2014,couples,cultural_sensitivity,neutral,0.5,we fully understood this,5
238957563,2014,couples,sacred_atmosphere,positive,0.7,the surrounding area is fascinating,5
238957563,2014,couples,ritual_experience,positive,0.8,The cremation ceremonies seemed very solemn and dignified,5
238957563,2014,couples,access_fairness,neutral,0.5,"As non Hindus, we were not allowed to enter the main temple",5
127385930,2012,business,sacred_atmosphere,positive,0.7,good enviroment,5
295861788,2015,friends,sacred_atmosphere,positive,0.8,Very old and magnificent,4
295861788,2015,friends,facility,negative,0.3,needs more maintenance,4
612449914,2018,friends,sacred_atmosphere,positive,0.9,"sight, sounds and the scent in the air",4
612449914,2018,friends,spiritual_authenticity,positive,0.85,experience I will not soon forget,4
557929121,2018,solo,access_fairness,negative,0.2,paying that amount of money and then not even be allowed to see the temple,1
557929121,2018,solo,cultural_sensitivity,negative,0.3,religious never forbid entrance to temples to people of other religions,1
557929121,2018,solo,facility,negative,0.3,not even well looked after monkeys,1
557929121,2018,solo,sacred_atmosphere,neutral,0.5,temple itself must be beautiful,1
225412929,2014,couples,sacred_atmosphere,positive,0.8,well worth the visit,5
225412929,2014,couples,spiritual_authenticity,positive,0.7,something that I have never seen before,5
533732062,2017,unknown,sacred_atmosphere,positive,0.8,Very impressive,5
533732062,2017,unknown,spiritual_authenticity,neutral,0.5,watch these tragic moments,5
290019627,2015,friends,ritual_experience,positive,0.7,I liked being able to see how they ritually went through the cremation of the dead,4
290019627,2015,friends,sacred_atmosphere,negative,0.3,It just didn't seem very sacred to me,4
290019627,2015,friends,cultural_sensitivity,neutral,0.5,But it could just be how their culture operates,4
147505648,2012,friends,spiritual_authenticity,positive,0.8,death and impermanence can be studied and may help towards acceptance,4
691799982,2019,couples,facility,positive,0.7,I recommend going with a guide,5
734514637,2019,family,sacred_atmosphere,positive,0.8,Very traditional temple architecture,5
734514637,2019,family,facility,positive,0.7,hire a guide for NPR 500 and it will be worth it,5
734514637,2019,family,access_fairness,negative,0.4,NPR 400 which in my opinion was too high,5
156441849,2013,unknown,cultural_sensitivity,neutral,0.5,"barred to non-Hindus, but a good view of the temple can be had from the opposite bank",5
129500950,2012,family,cultural_sensitivity,neutral,0.5,"Families do not seem to mind, but it is best not to be too intrusive",4
129500950,2012,family,environment,negative,0.3,fair amount of rubbish in it which is revealed when it is low,4
129500950,2012,family,access_fairness,negative,0.4,unless you are hindu you are not allowed into the main temple,4
275922037,2015,solo,crowd_management,positive,0.8,ubiquitous queues were missing,5
275922037,2015,solo,ritual_experience,positive,0.7,ample time in front of each of the faces,5
275922037,2015,solo,spiritual_authenticity,positive,0.9,quite humbling to have visited this temple,5
275922037,2015,solo,sacred_atmosphere,positive,0.85,offering prayers to a large idol of Hanuman,5
325248337,2015,family,service,positive,0.7,guide was brilliant and very knowledgeable,5
325248337,2015,family,access_fairness,negative,0.4,did not negotiate a price first,5
325248337,2015,family,ritual_experience,neutral,0.5,slightly voyeuristic to watch families,5
561439218,2018,couples,ritual_experience,neutral,0.5,slightly weird to witness the burning of bodies,4
996364065,2025,family,sacred_atmosphere,positive,0.9,"temple's aura, rituals, and cultural significance make it a place unlike any other",5
996364065,2025,family,spiritual_authenticity,positive,0.9,a must-visit for spiritual seekers,5
996364065,2025,family,environment,positive,0.85,a place unlike any other,5
996364065,2025,family,ritual_experience,positive,0.85,rituals and cultural significance,5
160262479,2013,friends,spiritual_authenticity,negative,0.3,sadhus (or holy men) are fake,3
160262479,2013,friends,environment,negative,0.2,river is almost dry,3
160262479,2013,friends,facility,negative,0.4,guides will take you in the daytimes - but that's pointless,3
160262479,2013,friends,sacred_atmosphere,negative,0.3,kids on drugs (glue sniffing),3
169287617,2013,couples,spiritual_authenticity,positive,0.8,Very different experience for me personally,4
169287617,2013,couples,sacred_atmosphere,positive,0.9,Will remember it forever,4
257577527,2015,couples,facility,neutral,0.5,recommend paying for a guide just so that you don't get hassled,3
257577527,2015,couples,environment,negative,0.3,Lots of poverty and people with deformities begging for money,3
257577527,2015,couples,cultural_sensitivity,neutral,0.5,be prepared to tip them if you take any photos,3
567708753,2018,family,sacred_atmosphere,positive,0.8,atmosphere of old time,5
567708753,2018,family,ritual_experience,positive,0.7,complex very unusuall way of cremation,5
494424168,2017,family,cultural_sensitivity,neutral,0.5,only nepalis and Indians are allowed,4
494424168,2017,family,access_fairness,negative,0.4,paying 1000 nepali rupiya,4
494424168,2017,family,sacred_atmosphere,positive,0.7,The temple is beautiful from inside,4
257585473,2015,friends,ritual_experience,positive,0.8,I found the experience here emotional and a fascinating insight,5
257585473,2015,friends,cultural_sensitivity,negative,0.3,inappropriate behaviour of some tourists,5
257585473,2015,friends,facility,positive,0.7,I would not travel around this area without a knowledgeable and experienced guide,5
398699214,2016,solo,sacred_atmosphere,positive,0.8,beautiful temple I have come across,5
398699214,2016,solo,ritual_experience,positive,0.7,Don't miss the evening aarti,5
587949119,2018,family,sacred_atmosphere,positive,0.8,famous jyotirlingas of shivas,4
587949119,2018,family,crowd_management,negative,0.3,very crowded place,4
625956327,2018,solo,spiritual_authenticity,positive,0.9,This place touched my heart,5
708845506,2019,unknown,sacred_atmosphere,positive,0.9,Highly satisfying,5
708845506,2019,unknown,ritual_experience,positive,0.8,Had Darshan from the gate,5
708845506,2019,unknown,crowd_management,positive,0.8,not crowded,5
543931639,2017,solo,cultural_sensitivity,negative,0.3,"because you're white, which is wrong on so many levels",4
543931639,2017,solo,facility,positive,0.8,My guide was amazing and explained everything in great detail,4
543931639,2017,solo,ritual_experience,positive,0.7,the whole process is very beautiful in its own way,4
543931639,2017,solo,access_fairness,negative,0.4,"not allowed into the temple itself, which is for Hindus only",4
636599184,2018,friends,access_fairness,neutral,0.5,100 rupee entrance fee,4
636599184,2018,friends,facility,neutral,0.5,vendors at the entrance,4
636599184,2018,friends,ritual_experience,positive,0.8,fascinating ritual,4
636599184,2018,friends,sacred_atmosphere,positive,0.9,beauty of the temple was evident,4
260741163,2015,couples,sacred_atmosphere,positive,0.9,The view of magnificent,5
260741163,2015,couples,crowd_management,positive,0.8,There was not much crowd,5
260741163,2015,couples,ritual_experience,positive,0.85,easily do the darshan,5
260741163,2015,couples,spiritual_authenticity,positive,0.9,gave me really solace,5
446638300,2016,family,ritual_experience,positive,0.8,Like watching Life Nat Geo documentary,5
452917955,2017,family,spiritual_authenticity,positive,0.9,blessing from Shiva himself,5
452917955,2017,family,sacred_atmosphere,positive,0.85,place and surroundings are really charming,5
452917955,2017,family,facility,neutral,0.5,shopkeeper who sell Puja materials are charging a little more,5
145528678,2012,solo,sacred_atmosphere,positive,0.8,Beautiful temples - check out the mirrored view,5
145528678,2012,solo,environment,positive,0.7,walkway through the jungle up past the deer park,5
168497966,2013,solo,access_fairness,negative,0.3,you have to pay 1000 rupies and then you are not allowed to enter,3
168497966,2013,solo,cultural_sensitivity,negative,0.4,Europeans are not really needed there,3
614320492,2018,solo,ritual_experience,positive,0.7,more interesting than funeral/cremation ritual itself,5
614320492,2018,solo,cultural_sensitivity,negative,0.3,Hindus only,5
614320492,2018,solo,access_fairness,negative,0.4,"1000 rupees admission, and you don't even get to go in the temple",5
259658145,2015,solo,sacred_atmosphere,positive,0.8,"not just monument, but is actualy alive",5
259658145,2015,solo,ritual_experience,positive,0.7,very interesting to watch the ceremonies,5
259658145,2015,solo,spiritual_authenticity,positive,0.75,"alive with the people in the crematories, prayers",5
193630915,2014,family,access_fairness,negative,0.3,only Hindus are able to enter,4
193630915,2014,family,facility,positive,0.7,go with a guide to give you the history,4
731758133,2019,family,sacred_atmosphere,positive,0.8,It is a must visit,5
731758133,2019,family,crowd_management,negative,0.4,a lot of people visit everyday,5
535917255,2017,unknown,sacred_atmosphere,positive,0.8,historic temple buildings are amazing,3
535917255,2017,unknown,cultural_sensitivity,negative,0.3,feels like you are intruding on a family's send off,3
535917255,2017,unknown,spiritual_authenticity,neutral,0.5,Surreal comes to mind,3
535917255,2017,unknown,facility,negative,0.4,fending off holy men wanting to touch you,3
431634045,2016,friends,facility,positive,0.7,nicely arranged lines,5
431634045,2016,friends,crowd_management,negative,0.4,Gets crowded at times,5
431634045,2016,friends,access_fairness,positive,0.6,Better go early in the day as traffic is less,5
440790056,2016,couples,environment,negative,0.2,full of rubbish and very polluted,2
440790056,2016,couples,cultural_sensitivity,negative,0.3,"charge of 1,000 local currency",2
440790056,2016,couples,sacred_atmosphere,negative,0.2,wailing families,2
440790056,2016,couples,facility,negative,0.3,very diry with beggers and tourist stalls,2
391303992,2016,family,cultural_sensitivity,positive,0.7,"worth going to pashupatinath temple particularly, in off season",4
391303992,2016,family,sacred_atmosphere,positive,0.8,you will feel the design and structure of old hindu times,4
391303992,2016,family,spiritual_authenticity,positive,0.9,such thing is not available anywhere in world,4
573586152,2018,family,ritual_experience,negative,0.3,no cremation occurs after dusk,3
573586152,2018,family,sacred_atmosphere,neutral,0.5,"other than the structure itself, there wasn't much to see",3
573586152,2018,family,cultural_sensitivity,negative,0.4,I should have done my research to maximize my experience and show the respect this site deserves,3
550561641,2018,friends,ritual_experience,positive,0.9,wonderful darsan,5
550561641,2018,friends,spiritual_authenticity,positive,0.85,fullfill my desire to get a there and pray,5
241920041,2014,couples,sacred_atmosphere,neutral,0.5,interesting insight,3
241920041,2014,couples,access_fairness,neutral,0.5,charge an entry fee,3
241920041,2014,couples,cultural_sensitivity,negative,0.4,felt a little intrusive,3
126373456,2012,couples,sacred_atmosphere,negative,0.3,I found the place creepy,3
126373456,2012,couples,facility,negative,0.4,uncomfortable taking off your shoes and walking around for so long,3
126373456,2012,couples,spiritual_authenticity,positive,0.6,good place to visit for those who are religious,3
239689032,2014,unknown,access_fairness,negative,0.3,we were hassled by guides,5
239689032,2014,unknown,spiritual_authenticity,positive,0.7,real holy man in mother Therasor's old folks home,5
239689032,2014,unknown,sacred_atmosphere,positive,0.6,you have to visit this place to understand the atmosphere,5
239689032,2014,unknown,crowd_management,negative,0.4,monkeys are a wee bit aggressive,5
585657929,2018,couples,spiritual_authenticity,positive,0.7,feel totally different,4
145727736,2012,couples,sacred_atmosphere,positive,0.7,great place to see,4
145727736,2012,couples,ritual_experience,neutral,0.5,very strong experience but might not be pleasant to everyone,4
655560398,2019,family,sacred_atmosphere,positive,0.8,as best as Pashupati Nath,5
275315090,2015,solo,sacred_atmosphere,positive,0.8,A must see for anyone interested in Hindu religion and culture,5
275315090,2015,solo,spiritual_authenticity,positive,0.85,a devout person can die and be cremated quickly but in the very best location,5
598346741,2018,couples,access_fairness,neutral,0.5,central temple that can be entered only by Nepalese hindus,5
598346741,2018,couples,sacred_atmosphere,positive,0.8,one of the most interesting places I have seen and it's definitely worth the visit,5
598346741,2018,couples,cultural_sensitivity,negative,0.3,things that are unthinkable for Western minds,5
598346741,2018,couples,environment,negative,0.4,people doing their daily hygiene in the dirty water of the sacred river,5
235976222,2014,family,service,positive,0.8,Having a guide (Krishna) made it all the more enjoyable,5
235976222,2014,family,sacred_atmosphere,positive,0.7,Lots of history and atmosphere,5
368739139,2016,couples,access_fairness,negative,0.3,1000 rupees for foreigners,4
368739139,2016,couples,facility,neutral,0.5,"We were with a guide, so he made us pay",4
368739139,2016,couples,sacred_atmosphere,positive,0.8,Absolutely fascinating,4
368739139,2016,couples,environment,negative,0.2,not much water and filthy,4
587556080,2018,family,ritual_experience,positive,0.9,nice opportunity to have evening aarti & morning pooja,5
587556080,2018,family,spiritual_authenticity,positive,0.85,Lord Shiva blessed us with great darshan,5
881390846,2023,unknown,spiritual_authenticity,positive,0.9,spiritual energy and cultural significance is great,5
881390846,2023,unknown,sacred_atmosphere,positive,0.9,transformative and unforgettable experience,5
470432910,2017,couples,ritual_experience,positive,0.8,must see in Nepal,5
470432910,2017,couples,cultural_sensitivity,negative,0.3,wants a dollar for a photo,5
186264368,2013,unknown,ritual_experience,positive,0.9,amazing experience,5
186264368,2013,unknown,spiritual_authenticity,positive,0.85,brings out the spiritual side,5
382867770,2016,solo,access_fairness,negative,0.2,locals do not have to pay,2
382867770,2016,solo,facility,negative,0.3,guides will chase you,2
382867770,2016,solo,environment,negative,0.3,monkeys are aggressive,2
382867770,2016,solo,sacred_atmosphere,neutral,0.5,there are some interesting things to see,2
634754133,2018,friends,sacred_atmosphere,positive,0.9,most holiest site for Hindus,5
634754133,2018,friends,ritual_experience,positive,0.8,take their loved ones to be cremated,5
634754133,2018,friends,spiritual_authenticity,positive,0.85,Just breathtaking and a must see,5
129739172,2012,couples,facility,positive,0.7,A guide is very useful,4
129739172,2012,couples,cultural_sensitivity,neutral,0.5,Tourists are not allowed in,4
404308049,2016,solo,crowd_management,negative,0.3,many many people,4
929280132,2023,friends,ritual_experience,positive,0.8,We got chance to see the evening Aarti,5
929280132,2023,friends,spiritual_authenticity,positive,0.85,very peaceful and religious,5
929280132,2023,friends,sacred_atmosphere,positive,0.9,Overall our visit to pashupati nath was great,5
366482367,2016,friends,cultural_sensitivity,negative,0.3,only 'Hindus' are allowed into the temple,2
366482367,2016,friends,environment,negative,0.2,sacred river is now a sewer filled with trash,2
366482367,2016,friends,facility,negative,0.3,can't even organize a trash pickup,2
366482367,2016,friends,access_fairness,negative,0.4,non-Hindus can only peer into the entrance,2
491970408,2017,friends,facility,negative,0.3,"Entrance as 1000rupee each, we then were given a guided tour which what what we assume the 1000 each was for. Turned out not and has a very awkward experience",4
491970408,2017,friends,service,negative,0.4,we offered a 2000 tip to which he refused and demanded the cost as minim 4000 usually getting 8000rupee a tour,4
491970408,2017,friends,spiritual_authenticity,positive,0.7,The actual experience was great and insightful with a new understating of the Hindu belief and culture,4
491970408,2017,friends,access_fairness,negative,0.3,I don't believe any of this excessive amount was required but trying not to pay it was resulting in a very tense atmosphere,4
147166921,2012,couples,cultural_sensitivity,negative,0.3,it's bad the main temple is closed for non Hindus,4
147166921,2012,couples,ritual_experience,neutral,0.5,it's an experience to watch it. How strange that may sound,4
524664804,2017,family,sacred_atmosphere,positive,0.8,fell peaceful when you visit this place,5
651011414,2019,family,ritual_experience,positive,0.7,darshan nicely,4
651011414,2019,family,environment,negative,0.4,Temple premises is not so clean,4
651011414,2019,family,sacred_atmosphere,positive,0.8,Holy place must be visited to seek blessings of Lord Shiva,4
651011414,2019,family,crowd_management,neutral,0.5,visit to temple was very smooth,4
461916628,2017,friends,service,positive,0.9,organising a perfect prayers for us here,5
1051352992,2026,family,sacred_atmosphere,positive,0.9,a place that gives peace to the mind and soul,5
1051352992,2026,family,ritual_experience,positive,0.85,a beautiful and peaceful Aarti is performed by the river,5
1051352992,2026,family,cultural_sensitivity,positive,0.8,photography is strictly not permitted,5
1051352992,2026,family,spiritual_authenticity,positive,0.9,this temple has a very strong and positive vibration,5
578249865,2018,friends,sacred_atmosphere,positive,0.8,Darshan to bholey baba was very nice,5
578249865,2018,friends,spiritual_authenticity,positive,0.85,Hindu must visit this holy tempel,5
271575221,2015,business,crowd_management,positive,0.7,not much of a crowd was there,3
271575221,2015,business,ritual_experience,positive,0.8,could get darshan very easily,3
271575221,2015,business,environment,negative,0.3,small temples in its vicinity were all destroyed,3
714412093,2019,unknown,ritual_experience,positive,0.8,Watching a cremation is a profound existential experience,5
714412093,2019,unknown,sacred_atmosphere,positive,0.7,atmosphere in the temple grounds is a constant reminder,5
181433414,2013,couples,sacred_atmosphere,positive,0.9,An amazing spiritual centre for Hindus,5
181433414,2013,couples,cultural_sensitivity,neutral,0.5,govt recently started to charge tourists an entry fee,5
181433414,2013,couples,environment,positive,0.8,watch monkeys dart in and out of trees,5
181433414,2013,couples,ritual_experience,positive,0.85,"a procession carrying the dead, the rituals, the cremation",5
949881932,2024,family,sacred_atmosphere,positive,0.8,it's looks so much interesting,5
949881932,2024,family,spiritual_authenticity,positive,0.7,famous for indain and naepli Hindu people,5
949881932,2024,family,environment,positive,0.85,Nice temple,5
949881932,2024,family,ritual_experience,positive,0.7,very good visit,5
656813559,2019,solo,cultural_sensitivity,neutral,0.5,Non Hindus are not allowed,5
656813559,2019,solo,access_fairness,neutral,0.5,replica Pashupati Nath temple are also in India,5
670522343,2019,solo,cultural_sensitivity,positive,0.8,out of respect one should not venture too close or take photos,5
670522343,2019,solo,sacred_atmosphere,positive,0.85,Definitely not to be missed!,5
375107882,2016,friends,sacred_atmosphere,positive,0.9,A truly divine place,5
375107882,2016,friends,spiritual_authenticity,positive,0.85,architecture of the temple is ancient and beautiful,5
491026140,2017,friends,access_fairness,negative,0.3,Entrance fee 1000 rupees; expensive,4
491026140,2017,friends,cultural_sensitivity,neutral,0.5,inner temple which is open only to the Hindus,4
268490264,2015,friends,ritual_experience,positive,0.8,Great place to watch the cremation ceremonies,5
268490264,2015,friends,environment,neutral,0.5,Pastupathinath was largely saved from the earth quake,5
127792460,2012,couples,facility,negative,0.3,money goes from the entrance tickets...not invested,1
127792460,2012,couples,spiritual_authenticity,negative,0.2,experience left me sad,1
127792460,2012,couples,access_fairness,negative,0.2,exploits and preys on the poor,1
724680103,2019,business,spiritual_authenticity,positive,0.8,must important place to visit for all human being,5
622507940,2018,solo,ritual_experience,positive,0.8,it real is a beautiful thing,5
438411246,2016,solo,sacred_atmosphere,positive,0.9,THE most memorable location,5
438411246,2016,solo,spiritual_authenticity,positive,0.85,UNESCO World Heritage Site for good reason,5
212994756,2014,friends,facility,neutral,0.5,engage a guide,3
212994756,2014,friends,access_fairness,negative,0.3,entrance fee is relatively high,3
396049537,2016,unknown,access_fairness,negative,0.3,temple buildings are unfortunately closed to non-Hindu visitors,5
396049537,2016,unknown,spiritual_authenticity,positive,0.7,makes for a fascinating visit,5
396049537,2016,unknown,sacred_atmosphere,positive,0.8,many morals and knowledge of life,5
359978489,2016,couples,access_fairness,negative,0.3,ticket entrance is more expensive than any other place,5
359978489,2016,couples,cultural_sensitivity,negative,0.4,main temple is not allowed for non-Muslim,5
359978489,2016,couples,ritual_experience,positive,0.7,unforgettable half day walking around here,5
359978489,2016,couples,spiritual_authenticity,positive,0.8,local guy explaining about the circle of life,5
693123420,2019,solo,sacred_atmosphere,positive,0.8,amazing architecture,5
693123420,2019,solo,cultural_sensitivity,neutral,0.5,Photography inside the temple is prohibited,5
145129969,2012,solo,environment,negative,0.3,the smell is strong,4
145129969,2012,solo,sacred_atmosphere,positive,0.7,this is a holy place,4
145129969,2012,solo,cultural_sensitivity,positive,0.8,embrace the differences,4
145129969,2012,solo,crowd_management,negative,0.4,too many monkeys and it's easy to fall,4
187161573,2013,family,spiritual_authenticity,positive,0.9,truly a place where god resides,5
187161573,2013,family,sacred_atmosphere,positive,0.85,like a heavenly feeling,5
380374023,2016,family,facility,positive,0.7,take local 'guide' to hear interesting tidbits,5
380374023,2016,family,ritual_experience,positive,0.8,pre-cremation process - VERY interesting,5
240193836,2014,friends,sacred_atmosphere,positive,0.8,amazing place,5
240193836,2014,friends,cultural_sensitivity,neutral,0.5,people should be respectful,5
696777041,2019,unknown,ritual_experience,positive,0.9,beauty of the movement of fire lamp by the Pundits,5
696777041,2019,unknown,spiritual_authenticity,positive,0.85,felt different inner peace,5
696777041,2019,unknown,sacred_atmosphere,positive,0.9,clapping and chanting the prayer,5
146282728,2012,couples,sacred_atmosphere,positive,0.7,fascinating though somber sight,5
146282728,2012,couples,environment,positive,0.6,masses of monkeys that are so close you can pet,5
281978417,2015,family,environment,negative,0.3,city looks dirty and filthier,4
281978417,2015,family,sacred_atmosphere,positive,0.7,temple was surprisingly better maintained,4
281978417,2015,family,facility,positive,0.6,Government has taken care,4
574524640,2018,solo,ritual_experience,neutral,0.5,weird/interesting to see the cremated process,5
147000101,2012,solo,facility,positive,0.7,tour guide who spoke great English,5
147000101,2012,solo,environment,negative,0.3,highly polluted Bagmati river,5
147000101,2012,solo,cultural_sensitivity,neutral,0.5,entrance fee for foreigners was NRps 500,5
617895201,2018,family,spiritual_authenticity,positive,0.9,divine sense of calm once you enter,5
617895201,2018,family,cultural_sensitivity,neutral,0.5,local temple administration does not permit non hindu's,5
617895201,2018,family,sacred_atmosphere,positive,0.85,strange magnetism towards the 4 sided idol,5
701449953,2019,unknown,spiritual_authenticity,positive,0.8,feel about the hinduism culture,5
324286143,2015,couples,access_fairness,negative,0.3,as non Hindus you cannot enter,4
324286143,2015,couples,ritual_experience,positive,0.7,fascinating to watch the rituals,4
324286143,2015,couples,facility,negative,0.4,guides who will take you around for over inflated prices,4
327919111,2015,couples,ritual_experience,positive,0.7,very peacefull and quiet cermony,4
327919111,2015,couples,cultural_sensitivity,neutral,0.5,a bit stange to be watching as a tourist,4
327919111,2015,couples,access_fairness,negative,0.4,paid 1000 rs each and got a ticked,4
327919111,2015,couples,sacred_atmosphere,positive,0.6,gave us a good insight in the hindu culture,4
561246672,2018,couples,environment,negative,0.3,piles of garbage .. total mood killer,3
561246672,2018,couples,sacred_atmosphere,positive,0.6,A beautiful temple,3
561246672,2018,couples,crowd_management,negative,0.4,tons of monkeys,3
494055184,2017,couples,facility,negative,0.3,a lot of people pushing you to buy their goods,4
494055184,2017,couples,service,negative,0.4,tourist guides... stayed with us for another hour,4
494055184,2017,couples,sacred_atmosphere,positive,0.7,magic and at the same time bizarre place,4
494055184,2017,couples,ritual_experience,positive,0.6,"a lot of holy and sacred places, sandhu men, cremations",4
254621356,2015,friends,sacred_atmosphere,positive,0.8,very nice nice,5
254621356,2015,friends,spiritual_authenticity,positive,0.7,I have not word to write here,5
122443205,2012,business,facility,positive,0.9,everything else is taken care of,5
122443205,2012,business,service,positive,0.9,specialist guides who were experts,5
122443205,2012,business,spiritual_authenticity,positive,0.85,most authentic Nepalese food,5
122443205,2012,business,sacred_atmosphere,positive,0.85,Loved Pashupatinath,5
575367516,2018,friends,ritual_experience,positive,0.85,Amazing experience- a must see,5
575367516,2018,friends,spiritual_authenticity,positive,0.8,so culturally different from what we are accustomed to,5
411476985,2016,family,ritual_experience,positive,0.85,watching aarti of this river was an amazing experience,4
225361511,2014,solo,cultural_sensitivity,neutral,0.5,To enter the main shrine you must be Hindu,4
225361511,2014,solo,sacred_atmosphere,positive,0.8,a very sacred pilgrimage place,4
225361511,2014,solo,environment,positive,0.7,look around as there are many sights,4
225361511,2014,solo,spiritual_authenticity,positive,0.9,Definitely a must visit,4
593866582,2018,solo,sacred_atmosphere,positive,0.8,"Worth a visit, very important place of worship for hindus",5
593866582,2018,solo,spiritual_authenticity,positive,0.85,old and historical sacred place,5
666685401,2019,friends,cultural_sensitivity,neutral,0.5,only Hindus are permitted to enter,5
666685401,2019,friends,ritual_experience,positive,0.7,A very unique experience for an outsider,5
388581515,2016,family,sacred_atmosphere,positive,0.9,ultimate hindus holy temple quite spritual and relexing place,5
501838515,2017,family,access_fairness,positive,0.7,didn't take any entry fees from anyone,4
501838515,2017,family,cultural_sensitivity,negative,0.3,didn't allow to enter the Temple to non hindu visitors,4
501838515,2017,family,sacred_atmosphere,positive,0.8,the atmosphere is different,4
501838515,2017,family,environment,negative,0.2,"extensive dust of cremation, Smoking Ganza by Shadu's & air pollution",4
543072932,2017,friends,sacred_atmosphere,positive,0.8,untouched heritage and rich culture,5
543072932,2017,friends,cultural_sensitivity,neutral,0.5,Photos are not allowed,5
140904950,2012,couples,access_fairness,negative,0.3,dont pay the fee of 500 rs,3
140904950,2012,couples,cultural_sensitivity,negative,0.4,not allowed to enter inside of the temple,3
171059158,2013,family,facility,negative,0.3,hassled at the gate to take on a guide,4
171059158,2013,family,access_fairness,negative,0.4,expensive in relative terms,4
171059158,2013,family,environment,negative,0.3,beware of all the hawkers,4
960766729,2024,solo,sacred_atmosphere,positive,0.9,Atmosphere during arati time in the evening is amazing,5
960766729,2024,solo,cultural_sensitivity,neutral,0.5,Only Hindu are allowed to enter the temple,5
549681616,2017,couples,access_fairness,negative,0.4,"entrance fee was 1,000 rupees",4
549681616,2017,couples,facility,negative,0.3,tour guide explicitly asked us for a tip,4
549681616,2017,couples,spiritual_authenticity,positive,0.8,rich with Hindu culture and history,4
549681616,2017,couples,cultural_sensitivity,positive,0.7,Don't be intrusive and respect their privacy,4
156110386,2013,couples,ritual_experience,positive,0.7,Enjoy it,5
156110386,2013,couples,sacred_atmosphere,neutral,0.5,You should be prepared for the visit,5
653120850,2019,couples,ritual_experience,positive,0.8,an experience you should not miss,5
653120850,2019,couples,spiritual_authenticity,positive,0.85,educational in regard to learning the customs,5
339234732,2016,solo,environment,negative,0.3,it is a little bit dirty,5
339234732,2016,solo,sacred_atmosphere,negative,0.4,"cremations are done here next to the river, it can be a little too much",5
469342003,2017,solo,sacred_atmosphere,positive,0.8,Major Hindu Shrine in Kathmandu place of pilgrimage,5
509703427,2017,solo,service,positive,0.8,hired a guide and this is well worth the money,5
509703427,2017,solo,ritual_experience,positive,0.9,deeply moved by the cremation,5
509703427,2017,solo,spiritual_authenticity,positive,0.85,far more honest than the sterile way we reality death in the west,5
