review_id,year,source_node,target_node,relation,description
499700377,2017,darshan,Peacefull,causal,Darshan leads to a feeling of peace
371674324,2016,architecture of the temple,most sacred Hindu temples,description,beautiful architecture contributes to sacred feeling
637419362,2018,Pooja,Darshan,co_occurrence,Pooja and Darshan mentioned together
637419362,2018,Lingayat,no one is allowed,description,Lingayat has a restriction
261863742,2015,cremations,extremely holy,description,cremations are part of the holy experience
261863742,2015,macarque monkeys,saadus,co_occurrence,monkeys and saadus are both observed at the site
434459367,2016,sadhu,ghat,co_occurrence,sadhus are sitting at the ghats
434459367,2016,monkeys,ghat,co_occurrence,monkeys are present near the ghats
146793685,2012,burn body,shock and surprise,causal,burn body caused shock and surprise
343689927,2016,pandas,rituals,causal,pandas asking for rituals
436576546,2016,beautiful brick work,earthquake,contrast,brick work is beautiful but damaged by earthquake
183450481,2013,promenade,incense,co_occurrence,promenade lined with stalls selling sacred objects
183450481,2013,cremations,Bagmati river,co_occurrence,cremations take place by the Bagmati river
183450481,2013,moving experience,cremations,causal,cremations caused a moving experience
450305445,2017,Siva temple,good management,description,management is part of the temple experience
450305445,2017,good management,clean,co_occurrence,management and cleanliness mentioned together
738476822,2020,lord Shiva,biggest Bandi statue,co_occurrence,Both are significant features of the temple
738476822,2020,river,different kind of prayers,causal,River sides are used for prayers
160081031,2013,sacred site,rituals to prayers,description,sacred site offers rituals
160081031,2013,heritage for the Hindus,glimpse of Hinduism,description,heritage provides glimpse of Hinduism
241535284,2014,arch door,Nepaly architecture,description,arch door depicts Nepaly architecture
241535284,2014,steps,sanctum sanctorum,description,steps lead to the sanctum sanctorum
728301701,2019,richly ornamented pagoda,sacred linga,description,pagoda houses the sacred linga
728301701,2019,non-Hindu entry ban,main complex,description,entry restriction to main complex
179454509,2013,cremation,river bank,co_occurrence,Cremation occurs near the river bank
681303073,2019,cremation,temple,co_occurrence,cremation occurs by the side of the temple
681303073,2019,holy place,temple,description,temple described as a holy place
523403180,2017,crematorium,newly built,description,crematorium is newly built
523403180,2017,crematorium,not very clean,description,crematorium is not very clean
523403180,2017,parking area,not very clean,contrast,parking area poorly maintained contrasts with cleanliness issue
681713952,2019,awesome nature,sight scenes,co_occurrence,Both are part of the natural beauty experienced
681713952,2019,Mt.Everest,Chandragiri Hills Cable car journey,description,Mt.Everest was seen during the cable car journey
681545478,2019,restricted area,Hindu tradition and culture,contrast,restricted access contrasts with cultural experience
681545478,2019,monkeys,garbage,co_occurrence,both are problems affecting the experience
681545478,2019,entrance fee,garbage,contrast,entrance fee contrasts with cleanliness issues
541810626,2017,cremation ceremony,sacred place,co_occurrence,Cremation ceremony takes place in the sacred space
541810626,2017,cremation ceremony,honor the dead,causal,Cremation ceremony is a way to honor the dead
541810626,2017,cremation ceremony,privilege,description,Cremation ceremony described as a privilege
256155789,2015,unique Hindu culture,Cremation ghat,co_occurrence,Cremation ghat is part of the unique Hindu culture
256155789,2015,Cremation ghat,different culture,description,Cremation ghat represents a different culture
377026916,2016,non-Hindu entry ban,cremation grounds,contrast,non-Hindu entry ban contrasts with cremation grounds being an attraction
377026916,2016,sadhus,sense of being out of place,causal,sadhus contribute to the sense of being out of place
377026916,2016,stream,sense of being out of place,description,stream contributes to the sense of being out of place
542585287,2017,burning bodies,price for foreigners,contrast,price not worth the experience of burning bodies
542585287,2017,fantastic view,Boudhanath Stupa,description,view includes Boudhanath Stupa
707617641,2019,energy of the place,arrangements for Darshan,co_occurrence,Both mentioned as positive aspects
707617641,2019,arrangements for Darshan,cleanliness,co_occurrence,Both related to facility services
707617641,2019,energy of the place,Evening Arti,co_occurrence,Both contribute to the overall experience
953487392,2024,beautiful temple,changed a lot,contrast,temple was beautiful but has changed
953487392,2024,beautiful temple,beautiful and clean,description,temple described as beautiful and clean in memory
491378737,2017,lord shiva,Hindus,co_occurrence,Hindus worship lord shiva
491378737,2017,low cost marriages,most revered,description,low cost marriages at revered temple
266969026,2015,shops outside the temple,umbrella,causal,shops provided umbrellas due to rain
266969026,2015,huge temple,facade,description,facade is part of the huge temple
266969026,2015,tourists,localites,contrast,tourists contrasted with localites
498144307,2017,exceptional carvings,only Hindus are allowed,contrast,cultural rule contrasts with scenic spot
498144307,2017,small Shiv Lingala,"offerings of sweets, fruits and flowers",co_occurrence,sacred objects and offerings are related
503980506,2017,Bagamati river,crematory,co_occurrence,crematory located on the bank of Bagamati river
503980506,2017,crematory,Hindus,description,Hindus are cremated at the crematory
621817517,2018,photo by mistake,local guides,causal,photo incident led to rude behavior
621817517,2018,local guides,security guards,co_occurrence,guides brought security guards
621817517,2018,security guards,intimidating and threatening,description,security guards were intimidating
444977569,2016,Shiva temple,hindu munks,co_occurrence,monks are present at the temple
412758788,2016,darshan,heavy crowd,causal,missed darshan due to crowd
412758788,2016,temple architecture,1008 lingas in a maze,description,architecture includes 1008 lingas
353560173,2016,Chardham yatra,lord Shiva,causal,visiting after Chardham yatra to please lord Shiva
679233643,2019,498 temples,main temple,description,main temple is part of the complex
679233643,2019,Bagmati river,cremation,causal,cremation takes place on the river banks
679233643,2019,monkeys,Sadhus or Babas,co_occurrence,both are commonly encountered at the site
455315427,2017,non-Hindu entry ban,access restriction,causal,restriction causes access problem
481996473,2017,cremation ceremony,Bagmati River,co_occurrence,cremation ceremony involves the river
481996473,2017,special temple,non-Hindu entry ban,description,entry restriction for special temple
648234067,2019,Darshan,great experience,causal,Darshan leads to a great experience
515699114,2017,magic,pure temple,description,magic describes the temple
515699114,2017,sacred,pure temple,description,sacred describes the temple
515699114,2017,wishes come true,pure temple,causal,temple causes wishes to come true
747036546,2020,Shivaratri festival,unique energy,causal,Shivaratri festival creates unique energy
747036546,2020,Hindus,Shivaratri festival,co_occurrence,Hindus participate in Shivaratri festival
751669658,2020,cremation ceremony,timber pyre,description,cremation involves placing on pyre
751669658,2020,cremation ceremony,moving experience,causal,cremation ceremony caused moving experience
751669658,2020,tributes,cremation ceremony,co_occurrence,tributes left during cremation
375789319,2016,renovation fee,cleaning services,contrast,renovation fee could be better used for cleaning services
375789319,2016,funeral ceremonies,cremations,co_occurrence,funeral ceremonies and cremations occur together
375789319,2016,funeral ceremonies,sense of mortality,causal,funeral ceremonies evoke a sense of mortality
647532822,2019,main temple,non Hindu entry ban,description,main temple access restricted by non Hindu entry ban
647532822,2019,holy river,people are burnt here,co_occurrence,holy river near cremation ritual
162612622,2013,work of art,archeological value,co_occurrence,art and archeological value mentioned together
162612622,2013,work of art,World Heritage site,description,describes the temple as a World Heritage site
162612622,2013,stories,work of art,causal,stories contribute to the site's appeal
228993880,2014,complex of temples,shrines,co_occurrence,temples and shrines mentioned together
228993880,2014,shrines,cremation ghats,co_occurrence,shrines and cremation ghats mentioned together
228993880,2014,complex of temples,beautiful architecture,description,architecture described as beautiful
538378805,2017,cremations,Bagmati river,causal,ashes from cremations are swept into the river
538378805,2017,cremations,guide,description,guide explained the cremations
538378805,2017,cremations,ancient and traditional rituals,description,cremations are part of ancient rituals
256590735,2015,cremations,ashes in the river,causal,ashes are thrown in the river after cremation
256590735,2015,cremations,guide,description,guide explained the cremation rituals
256590735,2015,cremations,wisemen,co_occurrence,wisemen were seen near the cremations
265552419,2015,guide,cremation ceremony,causal,guide explains the history
265552419,2015,guide,fertility temple,causal,guide explains the fertility temple
265552419,2015,guide,holy men traditions,causal,guide explains holy men traditions
265552419,2015,guide,elderly care,causal,guide explains elderly care
120530041,2011,architecture,heritage,co_occurrence,architecture and heritage are mentioned together
236287358,2014,guide,sense of finality,causal,Guide helps explain the sense of finality
236287358,2014,monkeys,guide,contrast,Monkeys are a distraction from guided experience
236865778,2014,Art Work,engraved in Silver,description,Art Work is engraved in Silver
236865778,2014,very Holy,energies were High,co_occurrence,Holy feeling and high energies experienced together
706199058,2019,Temple compound,basic amenities,description,Temple compound has basic amenities
706199058,2019,Step garden,specific place for Pigeons to feed,description,Step garden includes a place for pigeons
706199058,2019,1100.00NC receipt,worship Shiva from inside,causal,Receipt allows worship from inside
315815045,2015,Hindu temple,Siva temple,description,Hindu temple is a major Siva temple
315815045,2015,Hindu,others religion,contrast,must for Hindu but not compulsory for others
346069266,2016,non-Hindus cannot enter,main temple,description,entry restriction for non-Hindus
346069266,2016,monkeys,Nepali Hindu culture,co_occurrence,monkeys are part of the cultural experience
120571752,2011,archeological site,dirty and smelly,description,site described as dirty and smelly
120571752,2011,cremation,emotional and educational experience,description,cremation described as emotional and educational
329905881,2015,Chardwar (Four Door) darshan,Four faces,description,Chardwar darshan involves seeing all four faces
329905881,2015,divinely blessed,Chardwar (Four Door) darshan,causal,Feeling blessed due to Chardwar darshan
635520751,2018,entry fee,main temple,contrast,entry fee does not include main temple access
635520751,2018,main temple,Hindu only,causal,main temple access restricted to Hindus
635520751,2018,cremations on the river,weird watching,co_occurrence,cremations are both fascinating and uncomfortable
130462677,2012,clean,system is streamlined,co_occurrence,Cleanliness and streamlined system mentioned together
288850323,2015,non-Hindu entry ban,sense of being blessed,contrast,entry restriction contrasted with spiritual blessing
288850323,2015,no photography zones,aggression,causal,taking photos leads to aggression
542945539,2017,entrance fee of Rs. 1000,non-Hindu entry ban,contrast,fee charged despite entry ban for non-Hindus
542945539,2017,ticket checking,entrance fee of Rs. 1000,causal,poor ticket checking makes fee feel unfair
542945539,2017,burning scene,Bagmati River,co_occurrence,burning scene occurs at Bagmati River
542945539,2017,corpse burning,burning scene,description,corpse burning is part of the burning scene
704437358,2019,temples,jungle,co_occurrence,temples and jungle mentioned together
704437358,2019,jungle,river,co_occurrence,jungle and river mentioned together
704437358,2019,monkeys,many kind of birds,contrast,monkeys contrasted with birds
530285858,2017,largest Hindu temple,poor-managed,contrast,contrast between expectation and management
530285858,2017,poor-managed,smell,co_occurrence,poor management and smell occur together
530285858,2017,poor-managed,things spread here and there,co_occurrence,poor management and disorganization occur together
530285858,2017,cleaning,poor-managed,causal,better cleaning could improve management
532427500,2017,cremations,grounds,co_occurrence,cremations occur on the grounds
532427500,2017,locals,tourists,contrast,locals do not pay but tourists do
532427500,2017,guides,tourists,contrast,guides do not pay but tourists do
532427500,2017,non-Hindu entry ban,tourists,causal,non-Hindu entry ban affects tourists
362988728,2016,sacred cremation site,Bagmati River,co_occurrence,cremation site located on the river bank
362988728,2016,guide,entry costs 1000 rupees,contrast,guide cost issues contrasted with entry fee
267646891,2015,saying goodbye to loved ones,heartbreak of mothers and families,co_occurrence,ritual and emotional response occur together
267646891,2015,heartbreak of mothers and families,spectator at a sideshow,contrast,emotional response contrasted with feeling like a spectator
301886007,2015,relations with death,shock for European traveller,contrast,contrasting spiritual reflection with cultural shock
421108485,2016,non-Hindus not permitted,major temples of Shaivites,contrast,non-Hindus not permitted in primary shrine but no big loss
421108485,2016,cremations at the ghats,Bagmati River,co_occurrence,cremations occur at the ghats along the Bagmati
421108485,2016,Mrgisthali,unrestored mandirs,description,Mrgisthali has unrestored mandirs
421108485,2016,peaceful sunsets,major temples of Shaivites,co_occurrence,peaceful sunsets at major temples
182319715,2013,funerals,cremated by the side of the river,co_occurrence,Funerals and cremation occur together
182319715,2013,Sadhus,moving experience,description,Sadhus contribute to the moving experience
438702896,2016,beautiful buildings,life and death,contrast,beauty of buildings contrasts with life and death experience
438702896,2016,extraordinary,life and death,description,extraordinary feeling describes life and death experience
225477529,2014,cremation locations,Western traditions,contrast,cremation locations differ from Western traditions
225477529,2014,non-Hindu entry ban,guide,causal,non-Hindu entry ban suggests engaging a guide
204969562,2014,"incredible, unforgettable experience",amazing energy,co_occurrence,Both describe the emotional impact of the visit
204969562,2014,Sadhus,friends,co_occurrence,Both are people the reviewer wants to revisit
130002844,2012,Bagmati river,polluted,description,Bagmati river is polluted
130002844,2012,cremations,Bagmati river,co_occurrence,cremations occur by the river
130002844,2012,painted Hindu Holy Men,hustle for a lot of money,causal,Holy Men try to hustle for money
48109222,2009,sadhus,cremations,co_occurrence,sadhus and cremations occur together
48109222,2009,cremations,funerals,co_occurrence,cremations and funerals occur together
544918643,2017,point of convergence,biggest attractions,description,describes the temple's significance
689391743,2019,Bagmati river,cremation site,co_occurrence,cremation site is located near the Bagmati river
689391743,2019,sages,Mahashivratri,co_occurrence,sages are present during Mahashivratri celebrations
689391743,2019,road leading to the temple,no entry fee,contrast,negative road condition contrasted with free entry
214771192,2014,statue of Nandi,architecture,description,Nandi statue is part of the architecture
214771192,2014,crowds,cleanliness,contrast,crowds avoided but cleanliness is an issue
962952048,2024,Bagmati River,intricate carvings,co_occurrence,Both are part of the temple's serene environment
962952048,2024,rhythmic chanting of mantras,devotion and reverence,causal,Chanting contributes to the atmosphere of devotion
962952048,2024,pilgrims,inner peace,causal,Pilgrims seek inner peace
354464562,2016,Shivaratri,holy men,co_occurrence,festival attracts many holy men
354464562,2016,cremations,families carrying the bodies,description,cremations involve families carrying bodies
354464562,2016,entry fee for foreigners,guide,contrast,entry fee contrasted with guide recommendation
390098920,2016,sacro sanctum,stone Mukhalinga,description,The sacro sanctum contains the stone Mukhalinga
390098920,2016,stone Mukhalinga,silver yoni base,description,The Mukhalinga is bound with a silver yoni base
390098920,2016,rudraksha mala,stone Mukhalinga,description,The Mukhalinga has hands holding rudraksha mala
390098920,2016,abhishakam,main priests,causal,Abhishakam is performed by the main priests
418376948,2016,mountains,Himalayas,co_occurrence,mountains and Himalayas are related as scenic spots
418376948,2016,culture,spiritual awakening,contrast,culture and spiritual awakening are different motivations
240789793,2014,early in the morning,long queues,causal,Going early helps avoid queues
343021315,2016,main temple,funeral pyres,co_occurrence,part of the complex
343021315,2016,cremation ceremony,funeral pyres,causal,cremation happens on pyres
343021315,2016,Hindu guide,openness,description,guide explained openness
343021315,2016,touts,sense of intrusion,contrast,touts contrasted with spiritual experience
664330217,2019,2017 earthquake,scaffolding,causal,earthquake caused need for repairs
664330217,2019,ancient glory,buildings,description,intact buildings represent ancient glory
868569686,2022,cremations,river,co_occurrence,Cremations occur near the river
417815490,2016,pursuing Pandas,priests,description,Pandas are described as self proclaimed priests
562196807,2018,people being burnt,place of death,description,cremation ceremony described as part of sacred space
562196807,2018,beautiful architecture,interesting,contrast,beautiful architecture contrasted with interesting experience
539337078,2017,temple complex,local tour guide,co_occurrence,tour guide enhances understanding of the site
539337078,2017,cremation area,bodies are washed in the river,description,cremation area includes river washing ritual
539337078,2017,solemn and thoughtful place,cremation area,causal,cremation area contributes to solemn atmosphere
570442326,2018,working crematorium,funeral pyres,description,crematorium includes funeral pyres
570442326,2018,funeral pyres,resulting smoke,causal,funeral pyres cause smoke
209594566,2014,personnel,pushing people away,causal,personnel causing problem by pushing people
209594566,2014,personnel,badly managed,description,personnel described as badly managed
694562150,2019,old structure,sculptures,description,old structure includes sculptures
694562150,2019,idols,theology of Nepal,causal,idols evoke fascination related to theology
306081581,2015,Hindu,visitor,co_occurrence,Hindus and visitors are mentioned together
306081581,2015,Nepal,India,co_occurrence,Nepal and India are mentioned as origins of visitors
634690280,2018,1000 RPN entrance fee,Non-Hindu entry ban,contrast,Fee for foreigners vs. free for Hindus/Indians
634690280,2018,cremation ceremony,sense of mortality,causal,Cremation ceremony evokes emotional response
634690280,2018,Bagmati River,polluted with plastic bottles and garbage,description,River is described as polluted
499070777,2017,main shiva temple,hundreds of other hindu temples,co_occurrence,Both are part of the temple complex
499070777,2017,river,early medieval Buddha temple,description,Location of the Buddha temple
499070777,2017,cremation,Hindu vedic cultures,causal,Cremation is part of Hindu vedic cultures
355512059,2016,devotees,worshiping god,co_occurrence,devotees involved in worshiping god
355512059,2016,worshiping god,spiritually satisfied mind,causal,worshiping god leads to spiritual satisfaction
353996378,2016,Sudhas,money demand,causal,Sudhas asking for money
353996378,2016,cremation,Bagmati River,co_occurrence,cremation observed by the river
203538329,2014,complex,antique features,description,complex has antique features
470036584,2017,beggars,desperate Hindus,co_occurrence,Both beggars and desperate Hindus are following the reviewer
470036584,2017,touts,desperate Hindus,co_occurrence,Touts and desperate Hindus are both trying to get money
410020688,2016,ascetic(sadhus),positive energy,co_occurrence,sadhus contribute to the positive energy
410020688,2016,cremetary,burn the dead bodies,description,cremetary is where the ritual occurs
244087331,2014,cremation,Bagmati river,co_occurrence,cremation takes place along the river
244087331,2014,non-Hindu entry ban,cremation,contrast,entry ban limits access to cremation
244087331,2014,Hindu festival,cremation,co_occurrence,festival coincides with cremation
543358067,2017,ceremonies,cremating of the bodies,co_occurrence,ceremonies and cremations occur together
543358067,2017,bells and incense,ceremonies,description,bells and incense are part of the ceremony
543358067,2017,river,platforms for cremating,causal,bodies taken to river before cremation on platforms
326441060,2015,size of the place,throngs of people,contrast,size contrasted with crowd
326441060,2015,cremation ceremonies,respect given to the dead,description,ceremonies described with respect
208005005,2014,cremation ceremonies,sadhus,co_occurrence,Both mentioned as part of the visit
208005005,2014,Boudhanath,very nice experience,description,Boudhanath described as a favorite place
490532457,2017,puja,cremations,co_occurrence,puja and cremations happening simultaneously
490532457,2017,sacred temple,overwhelming,causal,sacred temple can be overwhelming
490532457,2017,monkeys,bull,co_occurrence,monkeys and bull both cause disturbances
965814478,2024,entry fee for foreigners,funeral ceremonies,contrast,entry fee contrasts with witnessing ceremonies
965814478,2024,funeral ceremonies,sense of mortality,causal,funeral ceremonies evoke sense of mortality
965814478,2024,monkeys,sense of mortality,contrast,monkeys contrast with solemn ceremonies
446941714,2016,place of cremation,mouroirs,co_occurrence,both are part of the cremation process
446941714,2016,installation of the woodcutters,Purification of bodies,co_occurrence,both are part of the cremation ritual
446941714,2016,Purification of bodies,moving moment,causal,Purification of bodies causes a moving moment
629408151,2018,non-Hindu entry ban,good view,contrast,"Despite entry ban, good view available"
629408151,2018,cremation,many people,co_occurrence,Cremation attracts many people
957899580,2024,live cremation,sad moment,co_occurrence,Cremation and sadness occurred together
466497657,2017,ancient architect,holistic and spiritual place,description,ancient architecture contributes to spiritual feeling
466497657,2017,Bagmati River,remove sins of soul,causal,Bagmati River believed to cleanse sins
235655397,2014,entry fee,guide,contrast,entry fee is steep but hiring a guide is suggested
235655397,2014,temples,cremation 'ghats',co_occurrence,temples and cremation ghats are both part of the complex
235655397,2014,cremation 'ghats',hindu sages,co_occurrence,cremation ghats and hindu sages are both part of the experience
157689827,2013,funerals,ashes into the river,causal,ashes are given into the river after funerals
742320384,2020,non hindu entry ban,history and tradition,contrast,cultural restriction contrasted with appreciation of history
742320384,2020,garbage,holy Area,contrast,garbage contrasted with holy area
195647321,2014,river-side cremations,the faithful,co_occurrence,cremations attended by the faithful
195647321,2014,celebrants and mourners,out of place,contrast,feeling out of place among celebrants and mourners
160550390,2013,inner temple,cremations,contrast,inner temple access vs. open cremations
160550390,2013,cremations,architecture,contrast,cremations vs. architecture worth seeing
146736886,2012,monkeys,more animals than human beings,co_occurrence,monkeys and other animals present
146736886,2012,evening,peaceful,causal,evening visit led to peaceful feeling
750593571,2020,cremation of bodies,Hindu devotees,co_occurrence,devotees visit during cremation
750593571,2020,non-Hindu entry ban,UNESCO World Heritage site,contrast,entry restriction despite heritage status
129148838,2012,cremation ceremony,grief,co_occurrence,grief observed during cremation ceremony
129148838,2012,Bagmati River,pretend-sadhus,contrast,contrast between sacredness and pollution
129148838,2012,pretend-sadhus,real sadhus,contrast,contrast between pretend and real sadhus
439388574,2016,non-Hindu entry ban,crematory ceremonies,contrast,entry ban contrasts with open view of ceremonies
439388574,2016,crematory ceremonies,mourne and grieve,description,ceremonies involve mourning and grieving
439388574,2016,mourne and grieve,sense of mortality,causal,mourning and grieving evoke a sense of mortality
557296348,2018,lots of visitors,locals,co_occurrence,visitors include locals
557296348,2018,lots of visitors,tourists,co_occurrence,visitors include tourists
252174041,2015,entrance fee,hindu ceremonies,contrast,no fee at night for ceremonies
252174041,2015,non hindus,main temple,description,access restriction for non hindus
441239456,2016,expressions of faith,crowds of fellow worshippers and tourists,contrast,faith shown despite the crowds
441239456,2016,expressions of faith,strength of conviction,causal,faith expressions show conviction
589954608,2018,clean,maintained,co_occurrence,clean and maintained are mentioned together
150074161,2013,pilgrims from India and abroad,serene atmosphere,co_occurrence,Pilgrims contribute to the serene atmosphere
150074161,2013,monkeys,basic toilets and wash rooms,contrast,"Monkeys are a problem, while toilets are a needed facility"
150074161,2013,drinking water facilities,police out posts,co_occurrence,Both are needed facilities
144911201,2012,aarti ceremony,Bagmati River,co_occurrence,aarti ceremony takes place on the banks of Bagmati River
144911201,2012,music with mantras,aarti ceremony,description,music with mantras is part of the aarti ceremony
651571498,2019,Bagmati River,pyres,co_occurrence,pyres are located along the river
651571498,2019,devotees,cremation ceremony,co_occurrence,devotees present during cremation
651571498,2019,cryanthenums,cremation ceremony,description,pyres decorated with crysanthenums
651571498,2019,cremation ceremony,humbled,causal,cremation ceremony caused feeling of humility
651571498,2019,cremation ceremony,stunned,causal,cremation ceremony caused feeling of being stunned
389254882,2016,crowd control,peaceful nature,contrast,over enthusiastic crowd control affects peaceful nature
389254882,2016,busy,peaceful nature,contrast,busy nature affects peaceful atmosphere
145128922,2012,cremation,moving,co_occurrence,Cremation was described as moving
145128922,2012,cremation,cool place,co_occurrence,Cremation was part of the cool place experience
194905719,2014,Sadhu,pray for you,causal,Sadhu's are waiting to pray for visitors
1000169285,2025,biggest hindu temple,non-Hindu entry ban,contrast,biggest temple but non-Hindu entry ban
1000169285,2025,cows and monkeys,place where they burn dead bodies,co_occurrence,cows and monkeys near cremation area
142697935,2012,500 rupee,confusing,causal,500 rupee payment caused confusion
142697935,2012,ghats,smell and the smoke,contrast,ghats worth visiting despite smell and smoke
744994300,2020,powerful temple,so many peoples,contrast,The temple's power is contrasted with the crowd issue
166358751,2013,worship,Hindu temple,description,worship occurs in the temple
166358751,2013,beautiful carvings,Hindu temple,description,carvings are part of the temple
166358751,2013,good and bad,Hindu temple,description,temple has both positive and negative aspects
439149704,2016,Ariya Ghat,cremation ceremony,co_occurrence,cremation happens at Ariya Ghat
439149704,2016,cremation ceremony,Bagmati River,description,cremation near Bagmati River
923238604,2023,cremation ceremony,ashes swept into the river,causal,cremation leads to ashes being swept into the river
923238604,2023,cremation ceremony,deep respect for the dead,description,cremation ceremony shows respect for the dead
500572047,2017,guides,ticket purchasing,co_occurrence,Guides are available upon ticket purchasing
500572047,2017,guides,history and traditions of the Nepali people,causal,Guides help in knowing more of the history and traditions
208618082,2014,non-Hindu entry ban,entry fee for foreigners,co_occurrence,Both relate to access issues
208618082,2014,deer park,no deers,contrast,Expectation of seeing deer not met
418474575,2016,dead bodies,amazing,contrast,amazing experience contrasted with fear of dead bodies
418474575,2016,breath musk,not sanity,causal,breath musk recommended due to lack of sanitation
646492808,2019,burning ghat,small pieces of wood,causal,wood is used for cremations at the ghat
646492808,2019,priests,burning ghat,co_occurrence,priests and ghat mentioned together
967157025,2024,devotees,closed from 2 pm to 5 pm,contrast,devotees may find closure inconvenient
967157025,2024,small river,must visit,co_occurrence,river adds to the appeal
395854426,2016,view of the temple,main shrine,description,view includes the main shrine
395854426,2016,sacred Nandi idol,main shrine,co_occurrence,Nandi idol faces the main shrine
395854426,2016,Darshan of Pashupatinathji,heavenly feeling,causal,Darshan leads to heavenly feeling
568367387,2018,entrance fee,Hindu place,contrast,entrance fee not justified as foreigners can't access Hindu place
568367387,2018,burn death body,architecture,co_occurrence,both architecture and ritual are mentioned as things to see
143118013,2012,family cremate their loved one,surreal,co_occurrence,cremation ceremony felt surreal
143118013,2012,guides,fake holy men,contrast,"guides are forceful, fake holy men are cheeky"
178006974,2013,cremations,fascinating,contrast,cremations are weird but fascinating
178006974,2013,entrance fee,fascinating,contrast,entrance fee issue contrasted with fascination
199806067,2014,cremations,worship,co_occurrence,cremations and worship occur together
199806067,2014,amazing atmosphere,cremations,description,amazing atmosphere includes cremations
199806067,2014,amazing atmosphere,worship,description,amazing atmosphere includes worship
147768621,2012,hospice building,Bagmati River,causal,hospice building near Bagmati River for spiritual reasons
248119823,2015,pushy sellers,temple area,contrast,sellers are kept out of the sacred space
248119823,2015,security check,place to keep our shoes,co_occurrence,both are well managed facilities
324739686,2015,ghats for cremation,Bagmati river,co_occurrence,ghats are located on the Bagmati river
324739686,2015,ceremonies,gratuities for photos,contrast,"ceremonies require respect, while gratuities are expected for photos"
893821458,2023,Shiva,Bhakths,co_occurrence,Shiva and his Bhakths are mentioned together
893821458,2023,photography,inner peace,contrast,prohibition of photography contrasts with feeling of peace
119058454,2011,Rishis and Shadhus,playful monkeys,co_occurrence,Rishis and Shadhus are present with playful monkeys
119058454,2011,River Bagmati,impure and unhealthy water,contrast,River Bagmati's current state is contrasted with its past purity
119058454,2011,cremation,River Bagmati,description,River Bagmati is associated with the cremation ritual
674125519,2019,public display of cremation,guide,contrast,enjoyed cremation but guide was inappropriate
555858122,2018,ancient temple,architecture,description,The temple is described by its architecture
555858122,2018,ancient temple,Nandy bronze statue,description,The temple is described by the Nandy bronze statue
624045762,2018,cremation,unpleasantly intimate and emotional,contrast,cremation is both intriguing and unpleasant
624045762,2018,religious gathering,cremation,co_occurrence,gathering occurs alongside cremation
153358467,2013,corpse,bad smell,causal,burning corpse causes bad smell
153358467,2013,corpse,suffocating,causal,burning corpse causes suffocation
153358467,2013,ashes in the canal,suffocating,causal,ashes in canal contribute to suffocation
132011510,2012,old structure,oldest temple of Lord Shiva,description,old structure describes the temple
132011510,2012,cremation ground,place of worship,co_occurrence,cremation ground is adjacent to the place of worship
256218794,2015,guide,main door,causal,guide informed about door timings
256218794,2015,abhishek,shiva linga,description,abhishek performed on shiva linga
494477611,2017,cremation ceremony,mourning family,co_occurrence,Cremation ceremony involves mourning family
494477611,2017,cremation ceremony,curiosity,contrast,Curiosity contrasted with mourning
494477611,2017,burning rituals,sacred rituals,description,Burning rituals described as sacred
247367153,2015,religious significance,dirty,contrast,Religious significance contrasted with poor maintenance
247367153,2015,crowd,darshan,contrast,Crowd contrasted with expectation of quiet darshan
895810996,2023,"life, death, and religion",deep respect,co_occurrence,Both emotions are felt by the reviewer
895810996,2023,deep respect,Nepalese traditions,description,Respect is directed towards Nepalese traditions
895810996,2023,special,"life, death, and religion",description,"Pashupatinath is described as special in the context of life, death, and religion"
254488013,2015,darshan,gates,causal,darshan possible because gates open
573249219,2018,Nepal New Year,holy men,co_occurrence,holy men present during Nepal New Year
573249219,2018,deer park,river,description,deer park leads down to the river
185274580,2013,art and architecture,ancient art,co_occurrence,Both refer to the artistic elements of the temple
327231806,2015,cremation,peaceful place,contrast,cremation is sad but the place is peaceful
327231806,2015,river,peaceful place,causal,river contributes to the peaceful atmosphere
157981682,2013,temple area,blessed,causal,Visiting the temple area leads to feeling blessed
232245991,2014,main Lord Shiva temple,huge queue,co_occurrence,queue is related to the main temple
232245991,2014,river,monkey,co_occurrence,monkey incident happened near the river
232245991,2014,statues,very old culture,description,statues reveal old culture
532797920,2017,non-Hindu entry ban,view from the riverside,contrast,non-Hindus can't enter main temple but can enjoy view
532797920,2017,small Shiva temples,lingam,description,Shiva temples house a lingam
581170855,2018,Bagmati River,cremation ceremony,co_occurrence,cremation ceremony takes place by the Bagmati River
581170855,2018,pagoda style,non-Hindu entry ban,contrast,beautiful architecture but restricted access
581170855,2018,Mukhalinga,rudraksha mala,description,Mukhalinga adorned with sacred objects
198060906,2014,death and grief,cremation,contrast,initial concern about rituals as entertainment
198060906,2014,ghats,cremation,description,ghats used for cremation
198060906,2014,grieving families,cremation,co_occurrence,grieving families present during cremation
198060906,2014,most sacred temple,Hindus only,description,access restricted to Hindus
209734320,2014,Pashupati ji,small temples,description,Pashupati ji is surrounded by small temples
209734320,2014,huge nandi bull,Pashupati ji,co_occurrence,Both are significant features of the temple
338970315,2016,entrance fee,cremation of bodies,contrast,initially not worth the fee but interesting ritual
338970315,2016,big stairs,temples up on the hill,description,stairs lead to temples
128008248,2012,cremation,animal sacrifice,co_occurrence,Both rituals can be observed at the site
